2020-03-27 11:30:55,959 INFO [dump-all-ok] mountain-shop-user-flow-rules+DEFAULT_GROUP, 1565168692526, length=163, md5=2ecacdf3dc2ba75e035a229b0ee6a88a
2020-03-27 11:30:55,987 INFO [dump-all-ok] zhongshi-etc-redis.yml+DEFAULT_GROUP, 1585193047110, length=58, md5=b5e711af9ae116f597c4999ab962ec81

2020-03-27 11:30:55,987 INFO [dump-all-ok] zhongshi-etc-gateway.yml+DEFAULT_GROUP, 1585196513979, length=2245, md5=fd5ecb28d4ffbccfb7421b625af40704

2020-03-27 11:30:55,988 INFO [dump-all-ok] zhongshi-etc-user-mq-consume.yml+DEFAULT_GROUP, 1585196067932, length=416, md5=b08097cc7f9cddfbfbe9f30e81e9e4e2

2020-03-27 13:31:03,709 INFO [dump-all-ok] mountain-shop-user-flow-rules+DEFAULT_GROUP, 1565168692526, length=163, md5=2ecacdf3dc2ba75e035a229b0ee6a88a

2020-03-27 13:31:03,710 INFO [dump-all-ok] mountain-shop-user-degrade-rules+DEFAULT_GROUP, 1565168834105, length=134, md5=474b057f6132af8cbf95745e2c20dd6c

2020-03-27 13:31:03,710 INFO [dump-all-ok] gateway-router+DEFAULT_GROUP, 1585196397906, length=826, md5=e44dc511eff8a4ed9d0de9ca9840968f

2020-03-27 13:31:03,710 INFO [dump-all-ok] mountain-shop-user.yml+DEFAULT_GROUP, 1572975166484, length=785, md5=7b0edff7954e61e492bdccfb181bad1b

2020-03-27 13:31:03,710 INFO [dump-all-ok] cloud-default.yml+DEFAULT_GROUP, 1585196572895, length=372, md5=39879753b9882eb073a4ec858f9882f8

2020-03-27 13:31:03,711 INFO [dump-all-ok] cloud-nacos.yml+DEFAULT_GROUP, 1568303002352, length=203, md5=217e9815c3af6dfffb4661f86f6a15de

2020-03-27 13:31:03,711 INFO [dump-all-ok] cloud-dubbo.yml+DEFAULT_GROUP, 1585196609799, length=223, md5=06d59e2431d93fccccf01712eea3facd

2020-03-27 13:31:03,711 INFO [dump-all-ok] cloud-sentinel.yml+DEFAULT_GROUP, 1568303061735, length=126, md5=9577902cf42c7c45602f5bf8e4bee00d

2020-03-27 13:31:03,711 INFO [dump-all-ok] cloud-security.yml+DEFAULT_GROUP, 1570119192278, length=361, md5=4d0d771bdbf64442f621ec6ab4dca430

2020-03-27 13:31:03,711 INFO [dump-all-ok] boot-admin.yml+DEFAULT_GROUP, 1569390402359, length=287, md5=bc7619ea016116ab5430dcc07051c2a9

2020-03-27 13:31:03,712 INFO [dump-all-ok] boot-datasource.yml+DEFAULT_GROUP, 1570661479044, length=1155, md5=74dc612450461232a2fcc693cd866a71

2020-03-27 13:31:03,712 INFO [dump-all-ok] boot-mybatisplus.yml+DEFAULT_GROUP, 1585196666822, length=726, md5=bf2426944b36f96c15d7ec287f03ed64

2020-03-27 13:31:03,713 INFO [dump-all-ok] boot-redis.yml+DEFAULT_GROUP, 1568305819509, length=469, md5=eb2618c47e6eb85c78fe0c23e607b400

2020-03-27 13:31:03,713 INFO [dump-all-ok] boot-swagger.yml+DEFAULT_GROUP, 1585196774811, length=302, md5=dc97d931c8c2e014b4fd668dd5fb67ab

2020-03-27 13:31:03,713 INFO [dump-all-ok] mountain-shop-bootadmin.yml+DEFAULT_GROUP, 1572979892732, length=642, md5=ed94b1474801b87b0ced8e529b8b7f34

2020-03-27 13:31:03,714 INFO [dump-all-ok] mountain-shop-redis.yml+DEFAULT_GROUP, 1572991620197, length=58, md5=b5e711af9ae116f597c4999ab962ec81

2020-03-27 13:31:03,714 INFO [dump-all-ok] mountain-shop-sso.yml+DEFAULT_GROUP, 1572978586720, length=222, md5=957b2f9183a6d7d44ca8ca48730f90da

2020-03-27 13:31:03,715 INFO [dump-all-ok] mountain-shop-gateway.yml+DEFAULT_GROUP, 1572981124397, length=2249, md5=1daa570c8bbd445e4b3fc3644fee50c6

2020-03-27 13:31:03,715 INFO [dump-all-ok] boot-elasticsearch.yml+DEFAULT_GROUP, 1585196800227, length=144, md5=01779cbf0b5208de52ca32e060d2b593

2020-03-27 13:31:03,715 INFO [dump-all-ok] cloud-rocket.yml+DEFAULT_GROUP, 1572578593339, length=125, md5=aa8dcb59a180c6f3da30a18c1a205731

2020-03-27 13:31:03,715 INFO [dump-all-ok] mountain-shop-user-mq-consume.yml+DEFAULT_GROUP, 1572991832793, length=416, md5=b08097cc7f9cddfbfbe9f30e81e9e4e2

2020-03-27 13:31:03,716 INFO [dump-all-ok] boot-seata.yml+DEFAULT_GROUP, 1583962839028, length=119, md5=99dbd6f59cfb71a0c72119f9965f7405

2020-03-27 13:31:03,716 INFO [dump-all-ok] zhongshi-etc-user-flow-rules+DEFAULT_GROUP, 1585192768518, length=161, md5=ac7de7baad98e6afd49119184ec89c59

2020-03-27 13:31:03,716 INFO [dump-all-ok] zhongshi-etc-user-degrade-rules+DEFAULT_GROUP, 1585192797702, length=132, md5=a56039585d88f546e12340054b677f5a

2020-03-27 13:31:03,716 INFO [dump-all-ok] zhongshi-etc-sso.yml+DEFAULT_GROUP, 1585192852113, length=222, md5=957b2f9183a6d7d44ca8ca48730f90da

2020-03-27 13:31:03,717 INFO [dump-all-ok] zhongshi-etc-user.yml+DEFAULT_GROUP, 1585192940229, length=785, md5=7b0edff7954e61e492bdccfb181bad1b

2020-03-27 13:31:03,717 INFO [dump-all-ok] zhongshi-etc-bootadmin.yml+DEFAULT_GROUP, 1585215696855, length=642, md5=027b0de1d696187a4510bbca00685dd2

2020-03-27 13:31:03,717 INFO [dump-all-ok] zhongshi-etc-redis.yml+DEFAULT_GROUP, 1585193047110, length=58, md5=b5e711af9ae116f597c4999ab962ec81

2020-03-27 13:31:03,718 INFO [dump-all-ok] zhongshi-etc-gateway.yml+DEFAULT_GROUP, 1585196513979, length=2245, md5=fd5ecb28d4ffbccfb7421b625af40704

2020-03-27 13:31:03,719 INFO [dump-all-ok] zhongshi-etc-user-mq-consume.yml+DEFAULT_GROUP, 1585196067932, length=416, md5=b08097cc7f9cddfbfbe9f30e81e9e4e2

2020-03-27 14:21:34,442 WARN [dump-ignore] ignore to save cache file. groupKey=boot-swagger.yml+DEFAULT_GROUP, md5=c2c0b24fe46bcbdda703080d2a75d083, lastModifiedOld=1585289559950, lastModifiedNew=1585290094349

